result,gf,ga,xg_x,xga,poss,sh,sot,dist,xg_y,npxg,g-xg,sota,saves,save%,att (gk),thr,psxg,psxg+/-,ast,xag,xa,kp,1/3,ppa,crspa,prgp,attempted passes,completed passes,corner kicks,shots blocked,tkl+int,err,mid 3rd,att pen,att 3rd,fls,fld,off,season,team_Aston Villa,team_Bournemouth,team_Brentford,team_Brighton and Hove Albion,team_Burnley,team_Chelsea,team_Crystal Palace,team_Everton,team_Fulham,team_Leeds United,team_Leicester City,team_Liverpool,team_Luton Town,team_Manchester City,team_Manchester United,team_Newcastle United,team_Nottingham Forest,team_Sheffield United,team_Southampton,team_Tottenham Hotspur,team_West Bromwich Albion,team_West Ham United,team_Wolverhampton Wanderers,opponent_Aston Villa,opponent_Bournemouth,opponent_Brentford,opponent_Brighton,opponent_Burnley,opponent_Chelsea,opponent_Crystal Palace,opponent_Everton,opponent_Fulham,opponent_Leeds United,opponent_Leicester City,opponent_Liverpool,opponent_Luton Town,opponent_Manchester City,opponent_Manchester Utd,opponent_Newcastle Utd,opponent_Nott'ham Forest,opponent_Sheffield Utd,opponent_Southampton,opponent_Tottenham,opponent_West Brom,opponent_West Ham,opponent_Wolves
1,7.0,2.0,2.7,1.8,31.0,18.0,11.0,16.7,2.7,2.7,4.3,8.0,6.0,75.0,26.0,0.0,2.1,0.1,6,2.5,1.4,13.0,18.0,6.0,2.0,28.0,314.0,208.0,2.0,5.0,27,0.0,186.0,30.0,108.0,7.0,10.0,2.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1.0,0.0,0.7,0.6,50.0,10.0,4.0,19.4,0.7,0.7,0.3,5.0,5.0,100.0,37.0,2.0,0.7,0.7,1,0.6,0.8,7.0,20.0,11.0,2.0,33.0,444.0,327.0,7.0,4.0,38,0.0,229.0,32.0,146.0,18.0,17.0,3.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-1,0.0,3.0,1.4,2.7,41.0,12.0,3.0,18.5,1.4,1.4,-1.4,9.0,6.0,66.7,34.0,6.0,2.6,-0.4,0,0.9,0.6,10.0,21.0,3.0,0.0,24.0,342.0,236.0,6.0,4.0,27,0.0,170.0,23.0,116.0,14.0,17.0,0.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,3.0,4.0,1.9,0.7,56.0,18.0,9.0,15.9,1.9,1.2,1.1,4.0,0.0,0.0,23.0,0.0,2.2,-1.8,2,1.0,0.9,15.0,26.0,11.0,4.0,40.0,438.0,315.0,11.0,1.0,20,0.0,216.0,34.0,179.0,12.0,17.0,2.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,3.0,0.0,1.8,1.5,41.0,15.0,5.0,12.7,1.8,1.8,0.2,2.0,2.0,100.0,31.0,3.0,0.6,0.6,2,1.7,1.1,14.0,23.0,15.0,1.0,38.0,408.0,312.0,8.0,3.0,22,1.0,220.0,33.0,152.0,13.0,11.0,1.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,1.0,2.0,1.5,1.4,56.0,15.0,4.0,18.2,1.5,1.5,-0.5,3.0,1.0,33.3,16.0,8.0,1.7,-0.3,1,0.7,0.8,10.0,33.0,7.0,1.0,49.0,533.0,418.0,12.0,1.0,14,1.0,255.0,29.0,229.0,5.0,18.0,2.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,1.0,2.0,2.5,0.4,66.0,15.0,6.0,18.5,2.5,1.7,-1.5,2.0,0.0,0.0,26.0,4.0,0.5,-1.5,1,1.6,1.6,14.0,39.0,9.0,3.0,47.0,575.0,457.0,7.0,3.0,12,1.0,304.0,23.0,190.0,7.0,18.0,3.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1.0,0.0,1.4,1.1,50.0,12.0,1.0,20.1,1.4,0.6,-0.4,7.0,7.0,100.0,29.0,5.0,1.3,1.3,0,0.4,0.4,8.0,23.0,4.0,0.0,36.0,390.0,277.0,8.0,5.0,17,1.0,219.0,30.0,153.0,15.0,21.0,2.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0.0,1.5,0.3,59.0,27.0,6.0,17.0,1.5,1.5,-1.5,4.0,4.0,100.0,22.0,4.0,0.4,0.4,0,1.1,0.7,22.0,21.0,16.0,4.0,38.0,444.0,318.0,10.0,0.0,15,0.0,235.0,38.0,172.0,17.0,18.0,1.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3.0,0.0,2.4,0.0,67.0,18.0,9.0,19.7,2.4,1.6,0.6,1.0,1.0,100.0,12.0,5.0,0.3,0.3,2,1.4,1.4,16.0,59.0,17.0,4.0,71.0,630.0,519.0,7.0,0.0,21,0.0,336.0,39.0,244.0,8.0,14.0,4.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,3.0,0.0,3.9,0.9,39.0,20.0,9.0,12.3,3.9,3.9,-0.9,6.0,6.0,100.0,20.0,5.0,0.8,0.8,1,2.4,1.2,15.0,25.0,10.0,4.0,30.0,334.0,237.0,4.0,1.0,29,1.0,180.0,31.0,139.0,18.0,16.0,1.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1.0,0.7,1.7,37.0,10.0,2.0,17.5,0.7,0.7,0.3,5.0,4.0,80.0,26.0,3.0,0.8,-0.2,1,0.6,0.4,9.0,26.0,6.0,2.0,35.0,361.0,253.0,4.0,4.0,32,1.0,206.0,17.0,128.0,3.0,16.0,1.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,1.0,2.0,1.4,2.1,52.0,15.0,5.0,14.4,1.4,1.4,-0.4,9.0,7.0,88.9,25.0,10.0,1.8,-0.2,1,1.1,1.3,11.0,26.0,8.0,4.0,39.0,473.0,365.0,10.0,5.0,29,0.0,222.0,24.0,159.0,10.0,22.0,1.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-1,0.0,2.0,0.6,3.4,31.0,11.0,4.0,18.6,0.6,0.6,-0.6,9.0,0.0,88.9,37.0,3.0,2.8,0.8,0,0.3,0.2,6.0,14.0,4.0,1.0,16.0,309.0,222.0,2.0,10.0,29,0.0,141.0,15.0,84.0,9.0,10.0,1.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,2.0,0.0,2.3,0.5,58.0,14.0,5.0,17.4,2.3,2.3,-0.3,1.0,1.0,100.0,41.0,4.0,0.4,0.4,1,0.9,1.0,9.0,34.0,7.0,1.0,34.0,603.0,521.0,4.0,2.0,23,0.0,324.0,18.0,154.0,9.0,18.0,1.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-1,2.0,3.0,2.2,0.5,61.0,18.0,10.0,15.1,2.2,2.2,-0.2,5.0,2.0,40.0,42.0,5.0,1.7,-1.3,2,2.1,1.4,15.0,35.0,10.0,2.0,37.0,534.0,405.0,4.0,2.0,13,0.0,225.0,32.0,164.0,7.0,16.0,2.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1.0,0.0,0.6,1.9,41.0,8.0,4.0,16.2,0.6,0.6,0.4,4.0,4.0,100.0,29.0,1.0,0.6,0.6,1,0.5,0.3,5.0,21.0,5.0,1.0,35.0,375.0,270.0,1.0,10.0,39,0.0,187.0,18.0,135.0,11.0,11.0,5.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-1,1.0,3.0,0.7,1.7,56.0,9.0,2.0,17.5,0.7,0.7,0.3,9.0,6.0,66.7,35.0,9.0,2.2,-0.8,1,0.6,0.7,7.0,32.0,10.0,1.0,54.0,530.0,423.0,7.0,6.0,17,1.0,276.0,24.0,176.0,11.0,16.0,1.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1.0,0.0,1.2,0.8,35.0,12.0,8.0,16.6,1.2,1.2,-0.2,3.0,3.0,100.0,31.0,2.0,0.7,0.7,1,1.1,0.7,11.0,20.0,7.0,1.0,19.0,348.0,254.0,3.0,5.0,28,0.0,172.0,19.0,128.0,12.0,11.0,1.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0.1,2.2,42.0,4.0,1.0,23.9,0.1,0.1,-0.1,9.0,9.0,100.0,22.0,5.0,2.3,2.3,0,0.1,0.2,3.0,28.0,2.0,0.0,36.0,409.0,301.0,2.0,10.0,22,0.0,209.0,10.0,99.0,12.0,14.0,3.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,1.0,2.0,1.4,1.1,51.0,11.0,2.0,16.6,1.4,1.4,-0.4,7.0,5.0,71.4,23.0,5.0,1.7,-0.3,0,0.7,0.8,7.0,31.0,11.0,5.0,34.0,507.0,389.0,7.0,7.0,26,1.0,237.0,20.0,156.0,11.0,12.0,4.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,1.0,0.0,0.7,0.9,31.0,9.0,4.0,15.8,0.7,0.7,0.3,3.0,3.0,100.0,24.0,5.0,0.3,0.3,1,0.6,0.5,6.0,18.0,1.0,0.0,17.0,261.0,155.0,5.0,5.0,29,0.0,142.0,11.0,83.0,14.0,13.0,0.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,0.0,1.0,2.3,0.9,72.0,16.0,4.0,16.1,2.3,2.3,-2.3,2.0,1.0,50.0,30.0,6.0,0.8,-0.2,0,2.2,1.8,13.0,51.0,16.0,3.0,72.0,722.0,583.0,7.0,2.0,18,0.0,317.0,33.0,262.0,6.0,13.0,1.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0.0,0.0,0.6,1.6,49.0,9.0,1.0,18.0,0.6,0.6,-0.6,2.0,2.0,100.0,23.0,3.0,0.9,0.9,0,0.4,0.2,5.0,31.0,3.0,1.0,34.0,458.0,345.0,5.0,2.0,30,1.0,248.0,13.0,120.0,13.0,13.0,3.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1.0,1.0,0.9,1.5,51.0,15.0,6.0,20.1,0.9,0.9,-0.9,3.0,2.0,66.7,30.0,3.0,1.6,0.6,0,0.8,0.4,13.0,23.0,6.0,1.0,37.0,467.0,346.0,2.0,4.0,27,0.0,248.0,21.0,155.0,10.0,9.0,4.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-1,0.0,2.0,0.4,1.8,50.0,8.0,1.0,19.9,0.4,0.4,-0.4,3.0,1.0,66.7,20.0,2.0,2.0,0.0,0,0.4,0.4,7.0,29.0,7.0,2.0,46.0,463.0,341.0,5.0,3.0,36,1.0,266.0,18.0,130.0,18.0,13.0,1.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3.0,1.0,1.5,1.0,53.0,14.0,4.0,19.7,1.5,1.5,1.5,7.0,6.0,85.7,25.0,4.0,1.1,0.1,3,1.4,1.2,10.0,32.0,7.0,4.0,37.0,468.0,359.0,4.0,3.0,29,2.0,249.0,22.0,160.0,14.0,19.0,5.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,1.0,2.0,0.5,2.3,35.0,9.0,5.0,17.4,0.5,0.5,0.5,10.0,8.0,80.0,27.0,5.0,2.7,0.7,1,0.5,0.4,8.0,19.0,5.0,1.0,25.0,342.0,235.0,0.0,7.0,35,1.0,203.0,15.0,96.0,11.0,15.0,2.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-1,1.0,2.0,0.7,1.2,28.0,8.0,3.0,14.6,0.7,0.7,0.3,3.0,1.0,33.3,27.0,4.0,1.3,-0.7,1,0.7,0.5,8.0,16.0,4.0,3.0,22.0,337.0,261.0,1.0,3.0,17,0.0,159.0,13.0,76.0,12.0,7.0,1.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,2.0,2.0,3.2,1.5,70.0,23.0,10.0,16.1,3.2,2.4,-1.2,4.0,3.0,75.0,24.0,4.0,1.4,0.4,0,1.3,1.1,20.0,54.0,18.0,5.0,57.0,613.0,496.0,11.0,1.0,20,1.0,283.0,48.0,276.0,14.0,9.0,2.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,2.0,1.0,1.6,1.0,53.0,13.0,5.0,19.6,1.6,1.6,0.4,3.0,2.0,66.7,35.0,3.0,0.2,-0.8,1,1.3,0.7,7.0,32.0,9.0,1.0,41.0,512.0,410.0,6.0,6.0,22,1.0,254.0,27.0,145.0,13.0,10.0,2.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,1.0,3.0,0.5,1.7,41.0,11.0,5.0,20.5,0.5,0.5,0.5,7.0,4.0,71.4,29.0,10.0,2.3,-0.7,0,0.3,0.4,7.0,20.0,8.0,2.0,28.0,421.0,326.0,5.0,7.0,24,0.0,220.0,22.0,100.0,13.0,17.0,0.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0.0,0.0,0.6,1.0,58.0,13.0,2.0,19.2,0.6,0.6,-0.6,5.0,5.0,100.0,35.0,9.0,0.5,0.5,0,0.5,0.9,11.0,21.0,6.0,2.0,39.0,548.0,450.0,9.0,1.0,13,0.0,299.0,18.0,135.0,9.0,12.0,0.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,2.0,3.0,1.4,1.9,55.0,19.0,5.0,17.9,1.4,1.4,0.6,8.0,5.0,62.5,27.0,6.0,1.8,-1.2,1,1.0,1.3,12.0,37.0,15.0,2.0,44.0,449.0,344.0,7.0,12.0,21,0.0,205.0,27.0,185.0,13.0,23.0,2.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2.0,1.0,1.4,0.8,40.0,20.0,4.0,17.0,1.4,1.4,-0.4,4.0,3.0,75.0,27.0,7.0,0.8,-0.2,1,1.3,0.7,16.0,38.0,11.0,1.0,34.0,404.0,320.0,5.0,4.0,29,1.0,205.0,34.0,166.0,13.0,14.0,3.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2.0,1.0,1.1,3.3,29.0,5.0,2.0,21.4,1.1,0.3,0.9,7.0,6.0,85.7,24.0,4.0,2.0,1.0,1,0.2,0.4,4.0,18.0,4.0,0.0,19.0,272.0,187.0,2.0,5.0,21,0.0,140.0,17.0,68.0,11.0,12.0,0.0,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,1.0,3.0,1.1,1.2,52.0,13.0,3.0,17.6,1.1,1.1,-0.1,5.0,2.0,60.0,46.0,7.0,1.7,-1.3,1,1.0,0.9,10.0,30.0,7.0,3.0,36.0,552.0,444.0,4.0,3.0,32,0.0,271.0,14.0,157.0,8.0,11.0,0.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3.0,0.0,1.8,0.5,53.0,12.0,5.0,22.5,1.8,1.0,1.2,0.0,0.0,69.21933534743202,35.0,7.0,0.0,0.0,2,0.9,0.5,8.0,34.0,4.0,1.0,29.0,479.0,379.0,1.0,2.0,19,0.0,251.0,12.0,116.0,15.0,15.0,2.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-1,2.0,3.0,2.5,1.5,53.0,17.0,4.0,16.5,2.5,1.7,-0.5,3.0,1.0,33.3,37.0,2.0,2.1,0.1,1,1.6,1.2,14.0,31.0,15.0,4.0,49.0,538.0,439.0,7.0,2.0,26,1.0,228.0,28.0,190.0,18.0,16.0,1.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-1,2.0,4.0,1.3,1.6,57.0,11.0,3.0,18.7,1.3,1.3,0.7,6.0,2.0,33.3,23.0,5.0,2.5,-1.5,1,0.3,0.6,6.0,38.0,10.0,1.0,50.0,657.0,546.0,10.0,3.0,29,1.0,344.0,23.0,221.0,14.0,12.0,2.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1.0,1.7,0.8,66.0,20.0,3.0,16.0,1.7,1.7,-0.7,1.0,0.0,100.0,28.0,4.0,1.0,0.0,1,0.8,1.1,14.0,44.0,10.0,4.0,57.0,601.0,491.0,5.0,0.0,22,0.0,355.0,33.0,195.0,13.0,12.0,2.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1.0,0.5,0.4,50.0,5.0,3.0,18.4,0.5,0.5,-0.5,3.0,2.0,66.7,30.0,3.0,0.2,-0.8,0,0.4,0.5,4.0,29.0,6.0,2.0,36.0,515.0,408.0,6.0,1.0,33,0.0,277.0,14.0,131.0,14.0,7.0,2.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-1,1.0,2.0,0.3,1.7,56.0,6.0,2.0,16.1,0.3,0.3,0.7,3.0,1.0,66.7,19.0,2.0,1.7,-0.3,1,0.3,0.6,6.0,24.0,8.0,3.0,32.0,550.0,432.0,5.0,0.0,20,0.0,347.0,25.0,128.0,13.0,13.0,4.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.0,0.0,1.5,0.5,59.0,19.0,3.0,17.1,1.5,1.5,-1.5,1.0,1.0,100.0,34.0,6.0,0.1,0.1,0,1.2,1.1,14.0,40.0,17.0,8.0,59.0,595.0,474.0,5.0,0.0,20,0.0,293.0,46.0,211.0,11.0,3.0,1.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2.0,1.0,1.4,1.5,44.0,7.0,3.0,13.3,1.4,1.4,0.6,4.0,3.0,75.0,28.0,7.0,1.4,0.4,2,1.2,0.7,6.0,15.0,9.0,2.0,24.0,422.0,332.0,3.0,5.0,27,1.0,211.0,21.0,80.0,18.0,5.0,0.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1.0,2.3,0.2,40.0,9.0,2.0,20.9,2.3,0.7,-1.3,2.0,1.0,50.0,33.0,5.0,0.5,-0.5,0,0.6,0.5,6.0,19.0,6.0,2.0,36.0,392.0,296.0,4.0,3.0,36,0.0,202.0,15.0,107.0,9.0,13.0,2.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-1,1.0,2.0,1.9,1.4,48.0,11.0,3.0,15.8,1.9,1.1,-0.9,3.0,1.0,66.7,26.0,7.0,1.4,-0.6,0,1.0,0.8,8.0,19.0,6.0,1.0,35.0,433.0,304.0,4.0,3.0,31,0.0,230.0,27.0,121.0,12.0,11.0,2.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-1,0.0,3.0,0.9,1.5,46.0,12.0,4.0,20.3,0.9,0.9,-0.9,6.0,3.0,50.0,35.0,8.0,1.7,-1.3,0,0.8,0.7,9.0,35.0,5.0,1.0,38.0,491.0,391.0,5.0,4.0,40,0.0,233.0,11.0,114.0,10.0,8.0,1.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0.5,1.0,54.0,9.0,4.0,23.5,0.5,0.5,-0.5,4.0,4.0,100.0,35.0,4.0,1.0,1.0,0,0.4,0.6,6.0,25.0,6.0,1.0,27.0,542.0,383.0,8.0,2.0,27,0.0,288.0,17.0,147.0,11.0,14.0,2.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1.0,2.8,0.5,73.0,21.0,4.0,14.0,2.8,2.8,-1.8,3.0,2.0,66.7,34.0,8.0,0.4,-0.6,0,1.6,2.0,18.0,30.0,15.0,4.0,62.0,615.0,505.0,14.0,0.0,13,0.0,283.0,36.0,238.0,9.0,11.0,1.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,2.0,2.0,1.1,1.3,56.0,13.0,4.0,16.2,1.1,1.1,0.9,4.0,2.0,50.0,41.0,5.0,1.9,-0.1,0,0.4,0.5,10.0,31.0,7.0,1.0,31.0,613.0,494.0,4.0,5.0,23,0.0,351.0,19.0,157.0,8.0,5.0,1.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-1,0.0,1.0,0.8,1.1,50.0,13.0,2.0,13.9,0.8,0.8,-0.8,3.0,2.0,66.7,33.0,7.0,1.1,0.1,0,0.7,1.4,10.0,36.0,10.0,4.0,39.0,549.0,441.0,5.0,2.0,24,0.0,266.0,22.0,157.0,11.0,4.0,0.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3.0,3.0,2.2,1.6,54.0,12.0,3.0,16.7,2.2,1.4,0.8,4.0,2.0,50.0,32.0,4.0,1.8,-0.2,2,1.0,1.4,10.0,38.0,13.0,4.0,57.0,589.0,501.0,5.0,3.0,36,0.0,369.0,27.0,144.0,13.0,7.0,1.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1,0.0,1.0,0.2,2.0,35.0,5.0,1.0,21.0,0.2,0.2,-0.2,6.0,5.0,83.3,29.0,3.0,0.9,-0.1,0,0.2,0.2,4.0,17.0,4.0,0.0,27.0,416.0,314.0,4.0,6.0,32,0.0,188.0,12.0,103.0,12.0,4.0,2.0,2021,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
